"","winr","pbr","tier"
"186",0.412244897959184,0.714285714285714,"S"
"187",0.412244897959184,0.73469387755102,"S"
"188",0.412244897959184,0.755102040816326,"S"
"189",0.412244897959184,0.775510204081633,"S"
"190",0.412244897959184,0.795918367346939,"S"
"191",0.412244897959184,0.816326530612245,"S"
"192",0.412244897959184,0.836734693877551,"S"
"193",0.412244897959184,0.857142857142857,"S"
"194",0.412244897959184,0.877551020408163,"S"
"195",0.412244897959184,0.897959183673469,"S"
"196",0.412244897959184,0.918367346938775,"S"
"197",0.412244897959184,0.938775510204082,"S"
"198",0.412244897959184,0.959183673469388,"S"
"199",0.412244897959184,0.979591836734694,"S"
"200",0.412244897959184,1,"S"
"201",0.416326530612245,0,"D"
"202",0.416326530612245,0.0204081632653061,"D"
"203",0.416326530612245,0.0408163265306122,"B"
"204",0.416326530612245,0.0612244897959184,"B"
"205",0.416326530612245,0.0816326530612245,"B"
"206",0.416326530612245,0.102040816326531,"B"
"207",0.416326530612245,0.122448979591837,"S"
"208",0.416326530612245,0.142857142857143,"S"
"209",0.416326530612245,0.163265306122449,"S"
"210",0.416326530612245,0.183673469387755,"S"
"211",0.416326530612245,0.204081632653061,"S"
"212",0.416326530612245,0.224489795918367,"S"
"213",0.416326530612245,0.244897959183673,"S"
"214",0.416326530612245,0.26530612244898,"S"
"215",0.416326530612245,0.285714285714286,"S"
"216",0.416326530612245,0.306122448979592,"S"
"217",0.416326530612245,0.326530612244898,"S"
"218",0.416326530612245,0.346938775510204,"S"
"219",0.416326530612245,0.36734693877551,"S"
"220",0.416326530612245,0.387755102040816,"S"
"221",0.416326530612245,0.408163265306122,"S"
"222",0.416326530612245,0.428571428571429,"S"
"223",0.416326530612245,0.448979591836735,"S"
"224",0.416326530612245,0.469387755102041,"S"
"225",0.416326530612245,0.489795918367347,"S"
"226",0.416326530612245,0.510204081632653,"S"
"227",0.416326530612245,0.530612244897959,"S"
"228",0.416326530612245,0.551020408163265,"S"
"229",0.416326530612245,0.571428571428571,"S"
"230",0.416326530612245,0.591836734693878,"S"
"231",0.416326530612245,0.612244897959184,"S"
"232",0.416326530612245,0.63265306122449,"S"
"233",0.416326530612245,0.653061224489796,"S"
"234",0.416326530612245,0.673469387755102,"S"
"235",0.416326530612245,0.693877551020408,"S"
"236",0.416326530612245,0.714285714285714,"S"
"237",0.416326530612245,0.73469387755102,"S"
"238",0.416326530612245,0.755102040816326,"S"
"239",0.416326530612245,0.775510204081633,"S"
"240",0.416326530612245,0.795918367346939,"S"
"241",0.416326530612245,0.816326530612245,"S"
"242",0.416326530612245,0.836734693877551,"S"
"243",0.416326530612245,0.857142857142857,"S"
"244",0.416326530612245,0.877551020408163,"S"
"245",0.416326530612245,0.897959183673469,"S"
"246",0.416326530612245,0.918367346938775,"S"
"247",0.416326530612245,0.938775510204082,"S"
"248",0.416326530612245,0.959183673469388,"S"
"249",0.416326530612245,0.979591836734694,"S"
"250",0.416326530612245,1,"S"
"251",0.420408163265306,0,"D"
"252",0.420408163265306,0.0204081632653061,"D"
"253",0.420408163265306,0.0408163265306122,"B"
"254",0.420408163265306,0.0612244897959184,"B"
"255",0.420408163265306,0.0816326530612245,"B"
"256",0.420408163265306,0.102040816326531,"B"
"257",0.420408163265306,0.122448979591837,"S"
"258",0.420408163265306,0.142857142857143,"S"
"259",0.420408163265306,0.163265306122449,"S"
"260",0.420408163265306,0.183673469387755,"S"
"261",0.420408163265306,0.204081632653061,"S"
"262",0.420408163265306,0.224489795918367,"S"
"263",0.420408163265306,0.244897959183673,"S"
"264",0.420408163265306,0.26530612244898,"S"
"265",0.420408163265306,0.285714285714286,"S"
"266",0.420408163265306,0.306122448979592,"S"
"267",0.420408163265306,0.326530612244898,"S"
"268",0.420408163265306,0.346938775510204,"S"
"269",0.420408163265306,0.36734693877551,"S"
"270",0.420408163265306,0.387755102040816,"S"
"271",0.420408163265306,0.408163265306122,"S"
"272",0.420408163265306,0.428571428571429,"S"
"273",0.420408163265306,0.448979591836735,"S"
"274",0.420408163265306,0.469387755102041,"S"
"275",0.420408163265306,0.489795918367347,"S"
"276",0.420408163265306,0.510204081632653,"S"
"277",0.420408163265306,0.530612244897959,"S"
"278",0.420408163265306,0.551020408163265,"S"
"279",0.420408163265306,0.571428571428571,"S"
"280",0.420408163265306,0.591836734693878,"S"
"281",0.420408163265306,0.612244897959184,"S"
"282",0.420408163265306,0.63265306122449,"S"
"283",0.420408163265306,0.653061224489796,"S"
"284",0.420408163265306,0.673469387755102,"S"
"285",0.420408163265306,0.693877551020408,"S"
"286",0.420408163265306,0.714285714285714,"S"
"287",0.420408163265306,0.73469387755102,"S"
"288",0.420408163265306,0.755102040816326,"S"
"289",0.420408163265306,0.775510204081633,"S"
"290",0.420408163265306,0.795918367346939,"S"
"291",0.420408163265306,0.816326530612245,"S"
"292",0.420408163265306,0.836734693877551,"S"
"293",0.420408163265306,0.857142857142857,"S"
"294",0.420408163265306,0.877551020408163,"S"
"295",0.420408163265306,0.897959183673469,"S"
"296",0.420408163265306,0.918367346938775,"S"
"297",0.420408163265306,0.938775510204082,"S"
"298",0.420408163265306,0.959183673469388,"S"
"299",0.420408163265306,0.979591836734694,"S"
"300",0.420408163265306,1,"S"
"301",0.424489795918367,0,"D"
"302",0.424489795918367,0.0204081632653061,"D"
"303",0.424489795918367,0.0408163265306122,"B"
"304",0.424489795918367,0.0612244897959184,"B"
"305",0.424489795918367,0.0816326530612245,"B"
"306",0.424489795918367,0.102040816326531,"B"
"307",0.424489795918367,0.122448979591837,"S"
"308",0.424489795918367,0.142857142857143,"S"
"309",0.424489795918367,0.163265306122449,"S"
"310",0.424489795918367,0.183673469387755,"S"
"311",0.424489795918367,0.204081632653061,"S"
"312",0.424489795918367,0.224489795918367,"S"
"313",0.424489795918367,0.244897959183673,"S"
"314",0.424489795918367,0.26530612244898,"S"
"315",0.424489795918367,0.285714285714286,"S"
"316",0.424489795918367,0.306122448979592,"S"
"317",0.424489795918367,0.326530612244898,"S"
"318",0.424489795918367,0.346938775510204,"S"
"319",0.424489795918367,0.36734693877551,"S"
"320",0.424489795918367,0.387755102040816,"S"
"321",0.424489795918367,0.408163265306122,"S"
"322",0.424489795918367,0.428571428571429,"S"
"323",0.424489795918367,0.448979591836735,"S"
"324",0.424489795918367,0.469387755102041,"S"
"325",0.424489795918367,0.489795918367347,"S"
"326",0.424489795918367,0.510204081632653,"S"
"327",0.424489795918367,0.530612244897959,"S"
"328",0.424489795918367,0.551020408163265,"S"
"329",0.424489795918367,0.571428571428571,"S"
"330",0.424489795918367,0.591836734693878,"S"
"331",0.424489795918367,0.612244897959184,"S"
"332",0.424489795918367,0.63265306122449,"S"
"333",0.424489795918367,0.653061224489796,"S"
"334",0.424489795918367,0.673469387755102,"S"
"335",0.424489795918367,0.693877551020408,"S"
"336",0.424489795918367,0.714285714285714,"S"
"337",0.424489795918367,0.73469387755102,"S"
"338",0.424489795918367,0.755102040816326,"S"
"339",0.424489795918367,0.775510204081633,"S"
"340",0.424489795918367,0.795918367346939,"S"
"341",0.424489795918367,0.816326530612245,"S"
"342",0.424489795918367,0.836734693877551,"S"
"343",0.424489795918367,0.857142857142857,"S"
"344",0.424489795918367,0.877551020408163,"S"
"345",0.424489795918367,0.897959183673469,"S"
"346",0.424489795918367,0.918367346938775,"S"
"347",0.424489795918367,0.938775510204082,"S"
"348",0.424489795918367,0.959183673469388,"S"
"349",0.424489795918367,0.979591836734694,"S"
"350",0.424489795918367,1,"S"
"351",0.428571428571429,0,"D"
"352",0.428571428571429,0.0204081632653061,"D"
"353",0.428571428571429,0.0408163265306122,"B"
"354",0.428571428571429,0.0612244897959184,"B"
"355",0.428571428571429,0.0816326530612245,"B"
"356",0.428571428571429,0.102040816326531,"B"
"357",0.428571428571429,0.122448979591837,"S"
"358",0.428571428571429,0.142857142857143,"S"
"359",0.428571428571429,0.163265306122449,"S"
"360",0.428571428571429,0.183673469387755,"S"
"361",0.428571428571429,0.204081632653061,"S"
"362",0.428571428571429,0.224489795918367,"S"
"363",0.428571428571429,0.244897959183673,"S"
"364",0.428571428571429,0.26530612244898,"S"
"365",0.428571428571429,0.285714285714286,"S"
"366",0.428571428571429,0.306122448979592,"S"
"367",0.428571428571429,0.326530612244898,"S"
"368",0.428571428571429,0.346938775510204,"S"
"369",0.428571428571429,0.36734693877551,"S"
"370",0.428571428571429,0.387755102040816,"S"
"371",0.428571428571429,0.408163265306122,"S"
"372",0.428571428571429,0.428571428571429,"S"
"373",0.428571428571429,0.448979591836735,"S"
"374",0.428571428571429,0.469387755102041,"S"
"375",0.428571428571429,0.489795918367347,"S"
"376",0.428571428571429,0.510204081632653,"S"
"377",0.428571428571429,0.530612244897959,"S"
"378",0.428571428571429,0.551020408163265,"S"
"379",0.428571428571429,0.571428571428571,"S"
"380",0.428571428571429,0.591836734693878,"S"
"381",0.428571428571429,0.612244897959184,"S"
"382",0.428571428571429,0.63265306122449,"S"
"383",0.428571428571429,0.653061224489796,"S"
"384",0.428571428571429,0.673469387755102,"S"
"385",0.428571428571429,0.693877551020408,"S"
"386",0.428571428571429,0.714285714285714,"S"
"387",0.428571428571429,0.73469387755102,"S"
"388",0.428571428571429,0.755102040816326,"S"
"389",0.428571428571429,0.775510204081633,"S"
"390",0.428571428571429,0.795918367346939,"S"
"391",0.428571428571429,0.816326530612245,"S"
"392",0.428571428571429,0.836734693877551,"S"
"393",0.428571428571429,0.857142857142857,"S"
"394",0.428571428571429,0.877551020408163,"S"
"395",0.428571428571429,0.897959183673469,"S"
"396",0.428571428571429,0.918367346938775,"S"
"397",0.428571428571429,0.938775510204082,"S"
"398",0.428571428571429,0.959183673469388,"S"
"399",0.428571428571429,0.979591836734694,"S"
"400",0.428571428571429,1,"S"
"401",0.43265306122449,0,"D"
"402",0.43265306122449,0.0204081632653061,"D"
"403",0.43265306122449,0.0408163265306122,"B"
"404",0.43265306122449,0.0612244897959184,"B"
"405",0.43265306122449,0.0816326530612245,"B"
"406",0.43265306122449,0.102040816326531,"B"
"407",0.43265306122449,0.122448979591837,"S"
"408",0.43265306122449,0.142857142857143,"S"
"409",0.43265306122449,0.163265306122449,"S"
"410",0.43265306122449,0.183673469387755,"S"
"411",0.43265306122449,0.204081632653061,"S"
"412",0.43265306122449,0.224489795918367,"S"
"413",0.43265306122449,0.244897959183673,"S"
"414",0.43265306122449,0.26530612244898,"S"
"415",0.43265306122449,0.285714285714286,"S"
"416",0.43265306122449,0.306122448979592,"S"
"417",0.43265306122449,0.326530612244898,"S"
"418",0.43265306122449,0.346938775510204,"S"
"419",0.43265306122449,0.36734693877551,"S"
"420",0.43265306122449,0.387755102040816,"S"
"421",0.43265306122449,0.408163265306122,"S"
"422",0.43265306122449,0.428571428571429,"S"
"423",0.43265306122449,0.448979591836735,"S"
"424",0.43265306122449,0.469387755102041,"S"
"425",0.43265306122449,0.489795918367347,"S"
"426",0.43265306122449,0.510204081632653,"S"
"427",0.43265306122449,0.530612244897959,"S"
"428",0.43265306122449,0.551020408163265,"S"
"429",0.43265306122449,0.571428571428571,"S"
"430",0.43265306122449,0.591836734693878,"S"
"431",0.43265306122449,0.612244897959184,"S"
"432",0.43265306122449,0.63265306122449,"S"
"433",0.43265306122449,0.653061224489796,"S"
"434",0.43265306122449,0.673469387755102,"S"
"435",0.43265306122449,0.693877551020408,"S"
"436",0.43265306122449,0.714285714285714,"S"
"437",0.43265306122449,0.73469387755102,"S"
"438",0.43265306122449,0.755102040816326,"S"
"439",0.43265306122449,0.775510204081633,"S"
"440",0.43265306122449,0.795918367346939,"S"
"441",0.43265306122449,0.816326530612245,"S"
"442",0.43265306122449,0.836734693877551,"S"
"443",0.43265306122449,0.857142857142857,"S"
"444",0.43265306122449,0.877551020408163,"S"
"445",0.43265306122449,0.897959183673469,"S"
"446",0.43265306122449,0.918367346938775,"S"
"447",0.43265306122449,0.938775510204082,"S"
"448",0.43265306122449,0.959183673469388,"S"
"449",0.43265306122449,0.979591836734694,"S"
"450",0.43265306122449,1,"S"
"451",0.436734693877551,0,"D"
"452",0.436734693877551,0.0204081632653061,"D"
"453",0.436734693877551,0.0408163265306122,"B"
"454",0.436734693877551,0.0612244897959184,"B"
"455",0.436734693877551,0.0816326530612245,"B"
"456",0.436734693877551,0.102040816326531,"S"
"457",0.436734693877551,0.122448979591837,"S"
"458",0.436734693877551,0.142857142857143,"S"
"459",0.436734693877551,0.163265306122449,"S"
"460",0.436734693877551,0.183673469387755,"S"
"461",0.436734693877551,0.204081632653061,"S"
"462",0.436734693877551,0.224489795918367,"S"
"463",0.436734693877551,0.244897959183673,"S"
"464",0.436734693877551,0.26530612244898,"S"
"465",0.436734693877551,0.285714285714286,"S"
"466",0.436734693877551,0.306122448979592,"S"
"467",0.436734693877551,0.326530612244898,"S"
"468",0.436734693877551,0.346938775510204,"S"
"469",0.436734693877551,0.36734693877551,"S"
"470",0.436734693877551,0.387755102040816,"S"
"471",0.436734693877551,0.408163265306122,"S"
"472",0.436734693877551,0.428571428571429,"S"
"473",0.436734693877551,0.448979591836735,"S"
"474",0.436734693877551,0.469387755102041,"S"
"475",0.436734693877551,0.489795918367347,"S"
"476",0.436734693877551,0.510204081632653,"S"
"477",0.436734693877551,0.530612244897959,"S"
"478",0.436734693877551,0.551020408163265,"S"
"479",0.436734693877551,0.571428571428571,"S"
"480",0.436734693877551,0.591836734693878,"S"
"481",0.436734693877551,0.612244897959184,"S"
"482",0.436734693877551,0.63265306122449,"S"
"483",0.436734693877551,0.653061224489796,"S"
"484",0.436734693877551,0.673469387755102,"S"
"485",0.436734693877551,0.693877551020408,"S"
"486",0.436734693877551,0.714285714285714,"S"
"487",0.436734693877551,0.73469387755102,"S"
"488",0.436734693877551,0.755102040816326,"S"
"489",0.436734693877551,0.775510204081633,"S"
"490",0.436734693877551,0.795918367346939,"S"
"491",0.436734693877551,0.816326530612245,"S"
"492",0.436734693877551,0.836734693877551,"S"
"493",0.436734693877551,0.857142857142857,"S"
"494",0.436734693877551,0.877551020408163,"S"
"495",0.436734693877551,0.897959183673469,"S"
"496",0.436734693877551,0.918367346938775,"S"
"497",0.436734693877551,0.938775510204082,"S"
"498",0.436734693877551,0.959183673469388,"S"
"499",0.436734693877551,0.979591836734694,"S"
"500",0.436734693877551,1,"S"
"501",0.440816326530612,0,"D"
"502",0.440816326530612,0.0204081632653061,"D"
"503",0.440816326530612,0.0408163265306122,"B"
"504",0.440816326530612,0.0612244897959184,"B"
"505",0.440816326530612,0.0816326530612245,"B"
"506",0.440816326530612,0.102040816326531,"S"
"507",0.440816326530612,0.122448979591837,"S"
"508",0.440816326530612,0.142857142857143,"S"
"509",0.440816326530612,0.163265306122449,"S"
"510",0.440816326530612,0.183673469387755,"S"
"511",0.440816326530612,0.204081632653061,"S"
"512",0.440816326530612,0.224489795918367,"S"
"513",0.440816326530612,0.244897959183673,"S"
"514",0.440816326530612,0.26530612244898,"S"
"515",0.440816326530612,0.285714285714286,"S"
"516",0.440816326530612,0.306122448979592,"S"
"517",0.440816326530612,0.326530612244898,"S"
"518",0.440816326530612,0.346938775510204,"S"
"519",0.440816326530612,0.36734693877551,"S"
"520",0.440816326530612,0.387755102040816,"S"
"521",0.440816326530612,0.408163265306122,"S"
"522",0.440816326530612,0.428571428571429,"S"
"523",0.440816326530612,0.448979591836735,"S"
"524",0.440816326530612,0.469387755102041,"S"
"525",0.440816326530612,0.489795918367347,"S"
"526",0.440816326530612,0.510204081632653,"S"
"527",0.440816326530612,0.530612244897959,"S"
"528",0.440816326530612,0.551020408163265,"S"
"529",0.440816326530612,0.571428571428571,"S"
"530",0.440816326530612,0.591836734693878,"S"
"531",0.440816326530612,0.612244897959184,"S"
"532",0.440816326530612,0.63265306122449,"S"
"533",0.440816326530612,0.653061224489796,"S"
"534",0.440816326530612,0.673469387755102,"S"
"535",0.440816326530612,0.693877551020408,"S"
"536",0.440816326530612,0.714285714285714,"S"
"537",0.440816326530612,0.73469387755102,"S"
"538",0.440816326530612,0.755102040816326,"S"
"539",0.440816326530612,0.775510204081633,"S"
"540",0.440816326530612,0.795918367346939,"S"
"541",0.440816326530612,0.816326530612245,"S"
"542",0.440816326530612,0.836734693877551,"S"
"543",0.440816326530612,0.857142857142857,"S"
"544",0.440816326530612,0.877551020408163,"S"
"545",0.440816326530612,0.897959183673469,"S"
"546",0.440816326530612,0.918367346938775,"S"
"547",0.440816326530612,0.938775510204082,"S"
"548",0.440816326530612,0.959183673469388,"S"
"549",0.440816326530612,0.979591836734694,"S"
"550",0.440816326530612,1,"S"
"551",0.444897959183673,0,"D"
"552",0.444897959183673,0.0204081632653061,"D"
"553",0.444897959183673,0.0408163265306122,"B"
"554",0.444897959183673,0.0612244897959184,"B"
"555",0.444897959183673,0.0816326530612245,"B"
"556",0.444897959183673,0.102040816326531,"S"
"557",0.444897959183673,0.122448979591837,"S"
"558",0.444897959183673,0.142857142857143,"S"
"559",0.444897959183673,0.163265306122449,"S"
"560",0.444897959183673,0.183673469387755,"S"
"561",0.444897959183673,0.204081632653061,"S"
"562",0.444897959183673,0.224489795918367,"S"
"563",0.444897959183673,0.244897959183673,"S"
"564",0.444897959183673,0.26530612244898,"S"
"565",0.444897959183673,0.285714285714286,"S"
"566",0.444897959183673,0.306122448979592,"S"
"567",0.444897959183673,0.326530612244898,"S"
"568",0.444897959183673,0.346938775510204,"S"
"569",0.444897959183673,0.36734693877551,"S"
"570",0.444897959183673,0.387755102040816,"S"
"571",0.444897959183673,0.408163265306122,"S"
"572",0.444897959183673,0.428571428571429,"S"
"573",0.444897959183673,0.448979591836735,"S"
"574",0.444897959183673,0.469387755102041,"S"
"575",0.444897959183673,0.489795918367347,"S"
"576",0.444897959183673,0.510204081632653,"S"
"577",0.444897959183673,0.530612244897959,"S"
"578",0.444897959183673,0.551020408163265,"S"
"579",0.444897959183673,0.571428571428571,"S"
"580",0.444897959183673,0.591836734693878,"S"
"581",0.444897959183673,0.612244897959184,"S"
"582",0.444897959183673,0.63265306122449,"S"
"583",0.444897959183673,0.653061224489796,"S"
"584",0.444897959183673,0.673469387755102,"S"
"585",0.444897959183673,0.693877551020408,"S"
"586",0.444897959183673,0.714285714285714,"S"
"587",0.444897959183673,0.73469387755102,"S"
"588",0.444897959183673,0.755102040816326,"S"
"589",0.444897959183673,0.775510204081633,"S"
"590",0.444897959183673,0.795918367346939,"S"
"591",0.444897959183673,0.816326530612245,"S"
"592",0.444897959183673,0.836734693877551,"S"
"593",0.444897959183673,0.857142857142857,"S"
"594",0.444897959183673,0.877551020408163,"S"
"595",0.444897959183673,0.897959183673469,"S"
"596",0.444897959183673,0.918367346938775,"S"
"597",0.444897959183673,0.938775510204082,"S"
"598",0.444897959183673,0.959183673469388,"S"
"599",0.444897959183673,0.979591836734694,"S"
"600",0.444897959183673,1,"S"
"601",0.448979591836735,0,"D"
"602",0.448979591836735,0.0204081632653061,"D"
"603",0.448979591836735,0.0408163265306122,"B"
"604",0.448979591836735,0.0612244897959184,"B"
"605",0.448979591836735,0.0816326530612245,"A"
"606",0.448979591836735,0.102040816326531,"S"
"607",0.448979591836735,0.122448979591837,"S"
"608",0.448979591836735,0.142857142857143,"S"
"609",0.448979591836735,0.163265306122449,"S"
"610",0.448979591836735,0.183673469387755,"S"
"611",0.448979591836735,0.204081632653061,"S"
"612",0.448979591836735,0.224489795918367,"S"
"613",0.448979591836735,0.244897959183673,"S"
"614",0.448979591836735,0.26530612244898,"S"
"615",0.448979591836735,0.285714285714286,"S"
"616",0.448979591836735,0.306122448979592,"S"
"617",0.448979591836735,0.326530612244898,"S"
"618",0.448979591836735,0.346938775510204,"S"
"619",0.448979591836735,0.36734693877551,"S"
"620",0.448979591836735,0.387755102040816,"S"
